fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	max_bin	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	bagging_fraction	bagging_freq	min_gain_to_split	max_bin	lambda_l1	lambda_l2	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211122 200954	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.150979951536981	0.674415641747182	0.655027195448056	271	12.1190651328652	265	54.3260564026423	199.878427155782	236	283	378821	68.1300243702717	0.311419191898254	378821	1	49	5774	0.0483208221402091	5282500	5232500	5774	0.0483208221402091	5282500	5232500	25
20211122 201003	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.150979951536981	0.674415641747182	0.655027195448056	271	12.1190651328652	265	54.3260564026423	199.878427155782	236	283	964333	68.1300243702717	0.311419191898254	964333	2	50	5801	0.0485467767986409	5498750	4998750	5589	0.0467726142953981	5563750	5263750	25
20211122 201012	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.150979951536981	0.674415641747182	0.655027195448056	271	12.1190651328652	265	54.3260564026423	199.878427155782	236	283	187049	68.1300243702717	0.311419191898254	187049	3	60	6046	0.0505971061066339	5242500	5042500	5589	0.0467726142953981	5563750	5263750	25
20211122 201021	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.150979951536981	0.674415641747182	0.655027195448056	271	12.1190651328652	265	54.3260564026423	199.878427155782	236	283	205151	68.1300243702717	0.311419191898254	205151	4	39	5016	0.0419773543220105	5630000	5380000	5464	0.045726527913769	5520000	5320000	25
20211122 201030	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.150979951536981	0.674415641747182	0.655027195448056	271	12.1190651328652	265	54.3260564026423	199.878427155782	236	283	813697	68.1300243702717	0.311419191898254	813697	5	49	5535	0.0463207049785343	5781250	5381250	5225	0.0437264107520943	5568750	5418750	25
20211122 201038	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.150979951536981	0.674415641747182	0.655027195448056	271	12.1190651328652	265	54.3260564026423	199.878427155782	236	283	344719	68.1300243702717	0.311419191898254	344719	6	30	6033	0.0504883131229444	5158750	5158750	5461	0.0457014218406099	5573750	5523750	25
20211122 201047	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.150979951536981	0.674415641747182	0.655027195448056	271	12.1190651328652	265	54.3260564026423	199.878427155782	236	283	127217	68.1300243702717	0.311419191898254	127217	7	40	4811	0.0402617726561389	5286250	4786250	5459	0.0456846844585038	5576250	5426250	25
20211122 201056	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.150979951536981	0.674415641747182	0.655027195448056	271	12.1190651328652	265	54.3260564026423	199.878427155782	236	283	464371	68.1300243702717	0.311419191898254	464371	8	47	5435	0.0454838358732311	5456250	4956250	5430	0.0454419924179659	5512500	5312500	25
20211122 201105	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.150979951536981	0.674415641747182	0.655027195448056	271	12.1190651328652	265	54.3260564026423	199.878427155782	236	283	645137	68.1300243702717	0.311419191898254	645137	9	53	6201	0.0518942532198539	5248750	5298750	5475	0.0458185835153524	5406250	5356250	25
20211122 201114	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.150979951536981	0.674415641747182	0.655027195448056	271	12.1190651328652	265	54.3260564026423	199.878427155782	236	283	480803	68.1300243702717	0.311419191898254	480803	10	51	5827	0.0487643627660198	5216250	5216250	5340	0.044688810223193	5375000	5425000	25
20211122 201123	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.187018962516333	0.781928235529922	0.770147668566206	917	26.646586987772	209	182.888952831272	133.849669665797	17	4575	378821	94.277404373046	0.362585298969003	378821	1	16	6626	0.0554509469173926	5067500	4567500	6626	0.0554509469173926	5067500	4567500	26
20211122 201132	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.187018962516333	0.781928235529922	0.770147668566206	917	26.646586987772	209	182.888952831272	133.849669665797	17	4575	964333	94.277404373046	0.362585298969003	964333	2	29	5498	0.0460110634095721	5127500	4627500	6223	0.0520783644230206	5171250	4671250	26
20211122 201140	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.187018962516333	0.781928235529922	0.770147668566206	917	26.646586987772	209	182.888952831272	133.849669665797	17	4575	187049	94.277404373046	0.362585298969003	187049	3	22	5962	0.0498941360581791	5197500	5097500	5671	0.0474588469617467	5211250	4861250	26
20211122 201148	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.187018962516333	0.781928235529922	0.770147668566206	917	26.646586987772	209	182.888952831272	133.849669665797	17	4575	205151	94.277404373046	0.362585298969003	205151	4	31	6766	0.0566225636648172	4942500	4442500	6593	0.0551747801126426	5208750	4658750	26
20211122 201157	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.187018962516333	0.781928235529922	0.770147668566206	917	26.646586987772	209	182.888952831272	133.849669665797	17	4575	813697	94.277404373046	0.362585298969003	813697	5	32	6096	0.0510155406592855	5230000	4580000	6654	0.0556852702668776	5282500	4582500	26
20211122 201205	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.187018962516333	0.781928235529922	0.770147668566206	917	26.646586987772	209	182.888952831272	133.849669665797	17	4575	344719	94.277404373046	0.362585298969003	344719	6	20	5815	0.0486639384733834	4731250	4431250	6395	0.0535177792841422	5306250	4706250	26
20211122 201213	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.187018962516333	0.781928235529922	0.770147668566206	917	26.646586987772	209	182.888952831272	133.849669665797	17	4575	127217	94.277404373046	0.362585298969003	127217	7	24	5769	0.0482789786849439	4888750	4588750	6332	0.0529905517478011	5185000	4735000	26
20211122 201221	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.187018962516333	0.781928235529922	0.770147668566206	917	26.646586987772	209	182.888952831272	133.849669665797	17	4575	464371	94.277404373046	0.362585298969003	464371	8	28	5347	0.0447473910605642	5116250	5066250	6326	0.0529403396014829	5192500	4792500	26
20211122 201229	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.187018962516333	0.781928235529922	0.770147668566206	917	26.646586987772	209	182.888952831272	133.849669665797	17	4575	645137	94.277404373046	0.362585298969003	645137	9	23	4978	0.0416593440619953	5127500	4827500	5654	0.0473165792138452	5132500	4832500	26
20211122 201238	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.187018962516333	0.781928235529922	0.770147668566206	917	26.646586987772	209	182.888952831272	133.849669665797	17	4575	480803	94.277404373046	0.362585298969003	480803	10	25	5932	0.0496430753265882	5035000	4885000	6233	0.0521620513335509	5158750	4908750	26
20211122 201247	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.104735317057348	0.94057001189969	0.541007327970001	463	48.7545735368622	7	156.724371808814	193.290794221684	98	888	378821	76.9368819999509	0.405807627134665	378821	1	36	3320	0.0277840542960676	4350000	4350000	3320	0.0277840542960676	4350000	4350000	27
20211122 201255	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.104735317057348	0.94057001189969	0.541007327970001	463	48.7545735368622	7	156.724371808814	193.290794221684	98	888	964333	76.9368819999509	0.405807627134665	964333	2	10	4738	0.0396508582092675	4527500	4527500	3578	0.0299431765877499	4377500	4727500	27
20211122 201302	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.104735317057348	0.94057001189969	0.541007327970001	463	48.7545735368622	7	156.724371808814	193.290794221684	98	888	187049	76.9368819999509	0.405807627134665	187049	3	12	4485	0.0375335793728503	4493750	4593750	4342	0.0363368565522667	4272500	4572500	27
20211122 201310	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.104735317057348	0.94057001189969	0.541007327970001	463	48.7545735368622	7	156.724371808814	193.290794221684	98	888	205151	76.9368819999509	0.405807627134665	205151	4	9	3971	0.0332320721715916	4586250	4736250	4601	0.0385043475350021	4348750	4548750	27
20211122 201318	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.104735317057348	0.94057001189969	0.541007327970001	463	48.7545735368622	7	156.724371808814	193.290794221684	98	888	813697	76.9368819999509	0.405807627134665	813697	5	45	6999	0.0585724686801737	4501250	3751250	4311	0.0360774271296227	4311250	4561250	27
20211122 201326	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.104735317057348	0.94057001189969	0.541007327970001	463	48.7545735368622	7	156.724371808814	193.290794221684	98	888	344719	76.9368819999509	0.405807627134665	344719	6	40	6876	0.0575431196806507	4255000	4205000	4264	0.0356840986501301	4270000	4670000	27
20211122 201334	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.104735317057348	0.94057001189969	0.541007327970001	463	48.7545735368622	7	156.724371808814	193.290794221684	98	888	127217	76.9368819999509	0.405807627134665	127217	7	8	3549	0.029700484547212	4163750	4813750	4741	0.0396759642824266	4223750	4523750	27
20211122 201341	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.104735317057348	0.94057001189969	0.541007327970001	463	48.7545735368622	7	156.724371808814	193.290794221684	98	888	464371	76.9368819999509	0.405807627134665	464371	8	14	3915	0.0327634254726218	4656250	5206250	4537	0.037968751307608	4328750	4478750	27
20211122 201349	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.104735317057348	0.94057001189969	0.541007327970001	463	48.7545735368622	7	156.724371808814	193.290794221684	98	888	645137	76.9368819999509	0.405807627134665	645137	9	14	3857	0.0322780413915459	4428750	4728750	4491	0.0375837915191685	4286250	4536250	27
20211122 201356	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.104735317057348	0.94057001189969	0.541007327970001	463	48.7545735368622	7	156.724371808814	193.290794221684	98	888	480803	76.9368819999509	0.405807627134665	480803	10	8	3588	0.0300268634982802	4315000	5015000	4519	0.0378181148686534	4301250	4501250	27
20211122 201415	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	241	TRUE	0.0966215414139442	0.107921785218641	0.432043955473346	166	33.8088189184782	116	28.9036026108079	160.419391219039	426	13	378821	62.2043222528882	0.0250406668334035	378821	1	120	4868	0.0407387880461617	4415000	4615000	4868	0.0407387880461617	4415000	4615000	28
20211122 201432	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	241	TRUE	0.0966215414139442	0.107921785218641	0.432043955473346	166	33.8088189184782	116	28.9036026108079	160.419391219039	426	13	964333	62.2043222528882	0.0250406668334035	964333	2	123	7042	0.0589323223954541	4247500	4097500	5369	0.0449315022637309	4488750	4438750	28
20211122 201450	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	241	TRUE	0.0966215414139442	0.107921785218641	0.432043955473346	166	33.8088189184782	116	28.9036026108079	160.419391219039	426	13	187049	62.2043222528882	0.0250406668334035	187049	3	144	5708	0.0477684885307089	4615000	4565000	5511	0.0461198563932615	4561250	4461250	28
20211122 201506	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	241	TRUE	0.0966215414139442	0.107921785218641	0.432043955473346	166	33.8088189184782	116	28.9036026108079	160.419391219039	426	13	205151	62.2043222528882	0.0250406668334035	205151	4	82	5830	0.0487894688391789	4012500	4662500	5859	0.0490321608797168	4576250	4476250	28
20211122 201525	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	241	TRUE	0.0966215414139442	0.107921785218641	0.432043955473346	166	33.8088189184782	116	28.9036026108079	160.419391219039	426	13	813697	62.2043222528882	0.0250406668334035	813697	5	168	5015	0.0419689856309575	4231250	4831250	6210	0.0519695714393312	4437500	4487500	28
20211122 201545	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	241	TRUE	0.0966215414139442	0.107921785218641	0.432043955473346	166	33.8088189184782	116	28.9036026108079	160.419391219039	426	13	344719	62.2043222528882	0.0250406668334035	344719	6	167	4982	0.0416928188262074	4672500	4672500	6106	0.0510992275698158	4467500	4367500	28
20211122 201600	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	241	TRUE	0.0966215414139442	0.107921785218641	0.432043955473346	166	33.8088189184782	116	28.9036026108079	160.419391219039	426	13	127217	62.2043222528882	0.0250406668334035	127217	7	72	5824	0.0487392566928607	4370000	4320000	5726	0.0479191249696635	4442500	4392500	28
20211122 201615	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	241	TRUE	0.0966215414139442	0.107921785218641	0.432043955473346	166	33.8088189184782	116	28.9036026108079	160.419391219039	426	13	464371	62.2043222528882	0.0250406668334035	464371	8	69	4466	0.0373745742428427	4367500	4467500	5899	0.0493669085218381	4426250	4326250	28
20211122 201633	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	241	TRUE	0.0966215414139442	0.107921785218641	0.432043955473346	166	33.8088189184782	116	28.9036026108079	160.419391219039	426	13	645137	62.2043222528882	0.0250406668334035	645137	9	127	5554	0.0464797101085419	4557500	4557500	5759	0.0481952917744136	4501250	4401250	28
20211122 201649	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	241	TRUE	0.0966215414139442	0.107921785218641	0.432043955473346	166	33.8088189184782	116	28.9036026108079	160.419391219039	426	13	480803	62.2043222528882	0.0250406668334035	480803	10	85	5676	0.0475006904170119	4555000	4455000	5748	0.0481032361728302	4565000	4415000	28
20211122 201718	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	271	TRUE	0.0556717456071638	0.551715011495398	0.924884416684508	185	42.5402499877964	248	39.5785024832003	41.2902435834985	4209	48	378821	39.1134517090395	0.932213375316234	378821	1	98	6075	0.0508397981471718	5306250	4956250	6075	0.0508397981471718	5306250	4956250	29
20211122 201746	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	271	TRUE	0.0556717456071638	0.551715011495398	0.924884416684508	185	42.5402499877964	248	39.5785024832003	41.2902435834985	4209	48	964333	39.1134517090395	0.932213375316234	964333	2	93	5571	0.0466219778564435	5586250	5236250	5684	0.0475676399454361	5295000	5145000	29
20211122 201815	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	271	TRUE	0.0556717456071638	0.551715011495398	0.924884416684508	185	42.5402499877964	248	39.5785024832003	41.2902435834985	4209	48	187049	39.1134517090395	0.932213375316234	187049	3	108	5295	0.0443122191258065	5081250	4931250	5298	0.0443373251989656	5327500	5127500	29
20211122 201843	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	271	TRUE	0.0556717456071638	0.551715011495398	0.924884416684508	185	42.5402499877964	248	39.5785024832003	41.2902435834985	4209	48	205151	39.1134517090395	0.932213375316234	205151	4	104	5722	0.0478856502054514	5297500	5047500	5933	0.0496514440176412	5283750	5133750	29
20211122 201912	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	271	TRUE	0.0556717456071638	0.551715011495398	0.924884416684508	185	42.5402499877964	248	39.5785024832003	41.2902435834985	4209	48	813697	39.1134517090395	0.932213375316234	813697	5	108	5718	0.0478521754412392	5102500	5002500	5622	0.0470487811001481	5272500	5122500	29
20211122 201940	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	271	TRUE	0.0556717456071638	0.551715011495398	0.924884416684508	185	42.5402499877964	248	39.5785024832003	41.2902435834985	4209	48	344719	39.1134517090395	0.932213375316234	344719	6	86	5639	0.0471910488480497	5251250	5001250	5647	0.0472579983764739	5291250	5041250	29
20211122 202008	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	271	TRUE	0.0556717456071638	0.551715011495398	0.924884416684508	185	42.5402499877964	248	39.5785024832003	41.2902435834985	4209	48	127217	39.1134517090395	0.932213375316234	127217	7	97	5403	0.045216037759534	5496250	5346250	5551	0.0464546040353828	5261250	5111250	29
20211122 202036	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	271	TRUE	0.0556717456071638	0.551715011495398	0.924884416684508	185	42.5402499877964	248	39.5785024832003	41.2902435834985	4209	48	464371	39.1134517090395	0.932213375316234	464371	8	90	5387	0.0450821387026855	5366250	5166250	5578	0.0466805586938147	5327500	5077500	29
20211122 202104	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	271	TRUE	0.0556717456071638	0.551715011495398	0.924884416684508	185	42.5402499877964	248	39.5785024832003	41.2902435834985	4209	48	645137	39.1134517090395	0.932213375316234	645137	9	97	6064	0.0507477425455884	5370000	4970000	5655	0.0473249479048982	5231250	5081250	29
20211122 202133	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	271	TRUE	0.0556717456071638	0.551715011495398	0.924884416684508	185	42.5402499877964	248	39.5785024832003	41.2902435834985	4209	48	480803	39.1134517090395	0.932213375316234	480803	10	112	5659	0.0473584226691103	5276250	5026250	5659	0.0473584226691103	5226250	5126250	29
20211122 202154	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	394	TRUE	0.0205375457373448	0.818533670424949	0.51725978128612	214	16.1777090432588	135	143.521169099258	128.117312234826	13488	9	378821	27.0160099398345	0.584064006846922	378821	1	295	4992	0.0417765057367377	3610000	3860000	4992	0.0417765057367377	3610000	3860000	30
20211122 202213	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	394	TRUE	0.0205375457373448	0.818533670424949	0.51725978128612	214	16.1777090432588	135	143.521169099258	128.117312234826	13488	9	964333	27.0160099398345	0.584064006846922	964333	2	298	4841	0.0405128333877298	3648750	3998750	4926	0.0412241721272376	3742500	3792500	30
20211122 202233	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	394	TRUE	0.0205375457373448	0.818533670424949	0.51725978128612	214	16.1777090432588	135	143.521169099258	128.117312234826	13488	9	187049	27.0160099398345	0.584064006846922	187049	3	340	5011	0.0419355108667453	3736250	4236250	4945	0.0413831772572452	3668750	3918750	30
20211122 202254	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	394	TRUE	0.0205375457373448	0.818533670424949	0.51725978128612	214	16.1777090432588	135	143.521169099258	128.117312234826	13488	9	205151	27.0160099398345	0.584064006846922	205151	4	358	4928	0.0412409095093436	3690000	3890000	4824	0.0403705656398283	3570000	3770000	30
20211122 202315	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	394	TRUE	0.0205375457373448	0.818533670424949	0.51725978128612	214	16.1777090432588	135	143.521169099258	128.117312234826	13488	9	813697	27.0160099398345	0.584064006846922	813697	5	368	5150	0.0430987589231168	3662500	4012500	4898	0.0409898487777527	3627500	3927500	30
20211122 202336	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	394	TRUE	0.0205375457373448	0.818533670424949	0.51725978128612	214	16.1777090432588	135	143.521169099258	128.117312234826	13488	9	344719	27.0160099398345	0.584064006846922	344719	6	362	4660	0.038998100307131	3625000	3925000	5452	0.0456261036211326	3635000	4135000	30
20211122 202355	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	394	TRUE	0.0205375457373448	0.818533670424949	0.51725978128612	214	16.1777090432588	135	143.521169099258	128.117312234826	13488	9	127217	27.0160099398345	0.584064006846922	127217	7	297	5404	0.0452244064505871	3595000	4045000	5393	0.0451323508490037	3608750	4158750	30
20211122 202416	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	394	TRUE	0.0205375457373448	0.818533670424949	0.51725978128612	214	16.1777090432588	135	143.521169099258	128.117312234826	13488	9	464371	27.0160099398345	0.584064006846922	464371	8	349	5085	0.0425547940046697	3643750	4043750	5360	0.0448561840442536	3600000	4150000	30
20211122 202437	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	394	TRUE	0.0205375457373448	0.818533670424949	0.51725978128612	214	16.1777090432588	135	143.521169099258	128.117312234826	13488	9	645137	27.0160099398345	0.584064006846922	645137	9	345	5544	0.0463960231980116	3670000	4220000	4837	0.0404793586235177	3603750	3853750	30
20211122 202457	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	394	TRUE	0.0205375457373448	0.818533670424949	0.51725978128612	214	16.1777090432588	135	143.521169099258	128.117312234826	13488	9	480803	27.0160099398345	0.584064006846922	480803	10	352	4811	0.0402617726561389	3786250	3786250	5181	0.0433581883457608	3573750	4073750	30
20211122 202517	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	265	TRUE	0.0607548441132531	0.330559209320927	0.318353293696418	728	45.1953951315954	262	177.153123506578	14.281515768962	2082	11	378821	46.2509227041155	0.102581095880014	378821	1	18	4314	0.0361025332027818	3357500	3757500	4314	0.0361025332027818	3357500	3757500	31
20211122 202537	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	265	TRUE	0.0607548441132531	0.330559209320927	0.318353293696418	728	45.1953951315954	262	177.153123506578	14.281515768962	2082	11	964333	46.2509227041155	0.102581095880014	964333	2	56	5653	0.0473082105227921	3383750	3483750	5093	0.042621743533094	3333750	3833750	31
20211122 202555	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	265	TRUE	0.0607548441132531	0.330559209320927	0.318353293696418	728	45.1953951315954	262	177.153123506578	14.281515768962	2082	11	187049	46.2509227041155	0.102581095880014	187049	3	20	5112	0.0427807486631016	3510000	3760000	5245	0.0438937845731549	3393750	3793750	31
20211122 202614	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	265	TRUE	0.0607548441132531	0.330559209320927	0.318353293696418	728	45.1953951315954	262	177.153123506578	14.281515768962	2082	11	205151	46.2509227041155	0.102581095880014	205151	4	28	4937	0.0413162277288209	3528750	3628750	5390	0.0451072447758446	3412500	3562500	31
20211122 202635	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	265	TRUE	0.0607548441132531	0.330559209320927	0.318353293696418	728	45.1953951315954	262	177.153123506578	14.281515768962	2082	11	813697	46.2509227041155	0.102581095880014	813697	5	67	5603	0.0468897759701405	3346250	3346250	5592	0.0467977203685572	3460000	3460000	31
20211122 202656	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	265	TRUE	0.0607548441132531	0.330559209320927	0.318353293696418	728	45.1953951315954	262	177.153123506578	14.281515768962	2082	11	344719	46.2509227041155	0.102581095880014	344719	6	67	7060	0.0590829588344087	3425000	3025000	5691	0.0476262207828074	3386250	3436250	31
20211122 202714	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	265	TRUE	0.0607548441132531	0.330559209320927	0.318353293696418	728	45.1953951315954	262	177.153123506578	14.281515768962	2082	11	127217	46.2509227041155	0.102581095880014	127217	7	16	4606	0.0385461909902672	3542500	3842500	5443	0.0455507854016553	3496250	3496250	31
20211122 202734	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	265	TRUE	0.0607548441132531	0.330559209320927	0.318353293696418	728	45.1953951315954	262	177.153123506578	14.281515768962	2082	11	464371	46.2509227041155	0.102581095880014	464371	8	53	5616	0.0469985689538299	3280000	3380000	5432	0.045458729800072	3460000	3510000	31
20211122 202753	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	265	TRUE	0.0607548441132531	0.330559209320927	0.318353293696418	728	45.1953951315954	262	177.153123506578	14.281515768962	2082	11	645137	46.2509227041155	0.102581095880014	645137	9	34	6446	0.0539445825278468	3292500	3292500	5405	0.0452327751416401	3443750	3493750	31
20211122 202812	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	265	TRUE	0.0607548441132531	0.330559209320927	0.318353293696418	728	45.1953951315954	262	177.153123506578	14.281515768962	2082	11	480803	46.2509227041155	0.102581095880014	480803	10	28	4778	0.0399856058513888	3527500	3577500	5376	0.0449900831011022	3430000	3530000	31
20211122 202830	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	220	TRUE	0.192052908004145	0.390393826080253	0.933137268297723	838	48.1691072892863	141	4.2452977260109	81.7734529578593	3658	33	378821	40.5409192647785	0.566613448508142	378821	1	24	6050	0.050630580870846	4937500	4887500	6050	0.050630580870846	4937500	4887500	32
20211122 202847	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	220	TRUE	0.192052908004145	0.390393826080253	0.933137268297723	838	48.1691072892863	141	4.2452977260109	81.7734529578593	3658	33	964333	40.5409192647785	0.566613448508142	964333	2	17	5220	0.0436845672968291	5275000	4825000	5180	0.0433498196547078	5075000	4925000	32
20211122 202905	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	220	TRUE	0.192052908004145	0.390393826080253	0.933137268297723	838	48.1691072892863	141	4.2452977260109	81.7734529578593	3658	33	187049	40.5409192647785	0.566613448508142	187049	3	37	5081	0.0425213192404576	5048750	4798750	5156	0.043148971069435	5155000	4955000	32
20211122 202923	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	220	TRUE	0.192052908004145	0.390393826080253	0.933137268297723	838	48.1691072892863	141	4.2452977260109	81.7734529578593	3658	33	205151	40.5409192647785	0.566613448508142	205151	4	37	4754	0.039784757266116	4907500	5007500	5980	0.0500447724971337	5175000	5075000	32
20211122 202943	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	220	TRUE	0.192052908004145	0.390393826080253	0.933137268297723	838	48.1691072892863	141	4.2452977260109	81.7734529578593	3658	33	813697	40.5409192647785	0.566613448508142	813697	5	56	6125	0.0512582326998234	5193750	4593750	5446	0.0455758914748144	5192500	4992500	32
20211122 203001	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	220	TRUE	0.192052908004145	0.390393826080253	0.933137268297723	838	48.1691072892863	141	4.2452977260109	81.7734529578593	3658	33	344719	40.5409192647785	0.566613448508142	344719	6	34	5508	0.0460947503201024	5265000	4615000	4782	0.0400190806156009	5272500	5122500	32
20211122 203019	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	220	TRUE	0.192052908004145	0.390393826080253	0.933137268297723	838	48.1691072892863	141	4.2452977260109	81.7734529578593	3658	33	127217	40.5409192647785	0.566613448508142	127217	7	36	5144	0.0430485467767986	5170000	5270000	4748	0.0397345451197978	5315000	5215000	32
20211122 203037	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	220	TRUE	0.192052908004145	0.390393826080253	0.933137268297723	838	48.1691072892863	141	4.2452977260109	81.7734529578593	3658	33	464371	40.5409192647785	0.566613448508142	464371	8	36	4990	0.0417597683546317	5312500	5462500	5149	0.0430903902320638	5363750	5163750	32
20211122 203056	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	220	TRUE	0.192052908004145	0.390393826080253	0.933137268297723	838	48.1691072892863	141	4.2452977260109	81.7734529578593	3658	33	645137	40.5409192647785	0.566613448508142	645137	9	42	4895	0.0409647427045936	4881250	4331250	5134	0.0429648598662683	5332500	5182500	32
20211122 203114	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	220	TRUE	0.192052908004145	0.390393826080253	0.933137268297723	838	48.1691072892863	141	4.2452977260109	81.7734529578593	3658	33	480803	40.5409192647785	0.566613448508142	480803	10	42	6137	0.0513586569924598	4878750	5078750	4928	0.0412409095093436	5340000	5040000	32
20211122 203135	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	317	TRUE	0.0341634908083361	0.705144040514715	0.138528650041553	527	0.664618880837224	32	19.28897425998	95.627318834886	12	8079	378821	98.2931898869574	0.451953619440901	378821	1	373	5218	0.043667829914723	5627500	5027500	5218	0.043667829914723	5627500	5027500	33
